time;tag;message
2026.01.07 17:35:40;MANAGE;#16 SL 1.35 -> 1.35 breakeven
2026.01.07 17:35:40;MANAGE;#16 partial close 0.31 of 0.62 lots
2026.01.07 17:35:40;RISK;deal closed pnl=31.62 streak=0 lock=0
2026.01.07 17:44:20;RISK;deal closed pnl=0.62 streak=0 lock=0
2026.01.07 18:00:00;VETO;outlier bar masked, z=4.3
2026.01.07 21:15:00;VETO;signal rejected: score 0.40 < 0.55 [BOS short lvl=1.35|RelVol=1.07|VWAPside]
2026.01.07 23:30:00;VETO;signal rejected: score 0.40 < 0.55 [BOS short lvl=1.35|RelVol=1.36|VWAPside]
2026.01.08 03:45:00;VETO;signal rejected: volume: relVol 0.97 < 1.00
2026.01.08 05:30:00;DECISION;setup LONG score=0.65 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH long lvl=1.35|RelVol=1.20|Retest@1.35|VPnode d=0.00|VWAPside]
2026.01.08 05:45:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.08 06:00:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.08 06:15:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.08 06:30:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.08 10:00:00;VETO;signal rejected: score 0.50 < 0.55 [CHoCH short lvl=1.35|RelVol=1.08|Retest@1.34|VPnear|VWAPside]
2026.01.08 13:00:00;VETO;signal rejected: volume: relVol 0.92 < 1.00
2026.01.08 15:45:00;VETO;signal rejected: volume: relVol 0.90 < 1.00
2026.01.08 16:00:00;VETO;outlier bar masked, z=4.1
2026.01.08 21:00:00;VETO;signal rejected: volume: relVol 0.91 < 1.00
2026.01.08 23:45:00;DECISION;setup LONG score=0.55 entry=1.34 inv=1.34 tgt=0.00 AWAIT-RETEST [CHoCH long lvl=1.34|RelVol=1.21|Retest@1.34|VPnode d=0.00]
2026.01.09 00:01:00;VETO;authorization denied: outside session window (server hour 00, window 12-20)
2026.01.09 00:15:00;VETO;outlier bar masked, z=4.3
2026.01.09 00:30:00;VETO;authorization denied: outside session window (server hour 00, window 12-20)
2026.01.09 00:45:00;VETO;authorization denied: outside session window (server hour 00, window 12-20)
2026.01.09 01:00:00;VETO;authorization denied: outside session window (server hour 01, window 12-20)
2026.01.09 05:15:00;DECISION;setup LONG score=0.85 entry=1.34 inv=1.34 tgt=0.00 [BOS long lvl=1.34|RelVol=1.13|VPnode d=0.00|VWAPside|CycleTurn w=-0.68<--0.93]
2026.01.09 05:15:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.09 05:30:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.09 05:45:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.09 06:00:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.09 07:45:00;DECISION;setup SHORT score=0.85 entry=1.34 inv=1.34 tgt=0.00 AWAIT-RETEST [CHoCH short lvl=1.34|RelVol=1.17|Retest@1.34|VPnode d=0.00|VWAPside|CycleTurn w=0.87<-1.00]
2026.01.09 08:00:00;VETO;authorization denied: outside session window (server hour 08, window 12-20)
2026.01.09 08:15:00;VETO;authorization denied: outside session window (server hour 08, window 12-20)
2026.01.09 08:30:00;VETO;authorization denied: outside session window (server hour 08, window 12-20)
2026.01.09 08:45:00;VETO;authorization denied: outside session window (server hour 08, window 12-20)
2026.01.09 09:15:00;VETO;signal rejected: score 0.50 < 0.55 [BOS short lvl=1.34|RelVol=1.04|Retest@1.34|VPnear|VWAPside]
2026.01.09 11:30:00;VETO;signal rejected: score 0.40 < 0.55 [BOS short lvl=1.34|RelVol=1.12|VWAPside]
2026.01.09 15:00:00;DECISION;setup LONG score=0.55 entry=1.34 inv=1.34 tgt=0.00 AWAIT-RETEST [CHoCH long lvl=1.34|RelVol=1.14|Retest@1.34|VPnode d=0.00]
2026.01.09 15:00:00;DECISION;TP capped 0.00243 -> 0.00183 (3.0xATR)
2026.01.09 15:00:00;ORDER;limit BUY 0.67 @ 1.34 sl=1.34 tp=1.34 rc=10009 [WT|CHOCH|0.55|RL]
2026.01.09 15:00:00;RISK;sizing: vol_ratio=0.92 scalar=1.00 gap_buf=0.00029 eff_stop=0.00151
2026.01.09 15:30:40;ORDER;entry fill deal #19 BUY 0.67 @ 1.34159
